id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,distancia_ao_radar_mais_proximo,proximo_ao_radar
552879,2023-09-19,terça-feira,07:40:00,SP,116.0,220,GUARULHOS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,2,0,1,0,0,1,1,2,-23.46472809,-46.49793962,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,10.632769887747752,False
553313,2023-10-07,sábado,00:10:00,SP,116.0,228,SAO PAULO,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Nublado,Múltipla,Reta,Sim,2,0,0,0,2,0,0,2,-23.50343484,-46.56638712,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,11.394939359110463,False
553558,2023-10-08,domingo,04:50:00,SP,116.0,228,SAO PAULO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Múltipla,Reta;Declive                  ,Sim,2,0,0,1,0,1,1,2,-23.50343484,-46.56638712,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,11.394939359110463,False
553839,2023-10-09,segunda-feira,09:10:00,SP,116.0,223,GUARULHOS,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-23.47559815,-46.5246609,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,9.776681874649025,False
553847,2023-09-30,sábado,09:20:00,SP,116.0,228,SAO PAULO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta,Sim,6,0,3,0,3,0,3,3,-23.51241813,-46.57591221,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,12.351881621536833,False
553852,2023-10-09,segunda-feira,10:50:00,SP,116.0,222,GUARULHOS,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta,Sim,2,0,1,0,1,0,1,1,-23.47093408,-46.51631097,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,9.84537446079122,False
553914,2023-10-09,segunda-feira,16:10:00,SP,116.0,230,SAO PAULO,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,-23.52251783,-46.5855702,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,13.510494604552933,False
553991,2023-10-09,segunda-feira,22:50:00,SP,116.0,220,GUARULHOS,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Garoa/Chuvisco,Múltipla,Reta,Sim,2,1,0,0,1,0,0,2,-23.46472809,-46.49793962,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,10.632769887747752,False
554015,2023-10-10,terça-feira,05:13:00,SP,116.0,230,SAO PAULO,Acumulo de areia ou detritos sobre o pavimento,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,1,0,1,0,0,0,1,1,-23.52251783,-46.5855702,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,13.510494604552933,False
554218,2023-10-11,quarta-feira,06:10:00,SP,116.0,222,GUARULHOS,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-23.47093408,-46.51631097,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,9.84537446079122,False
