id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,distancia_ao_radar_mais_proximo,proximo_ao_radar
566633,2023-12-09,sábado,19:00:00,MG,381.0,492,BETIM,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,Não,2,0,0,1,1,0,1,2,-19.97490091,-44.19004301,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,2.2276468084255825,True
566880,2023-12-10,domingo,18:03:00,MG,381.0,485,BETIM,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,1,-19.95659361,-44.12622893,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,4.28087403311054,True
567071,2023-12-09,sábado,16:25:00,SP,381.0,86,SAO PAULO,Reação tardia ou ineficiente do condutor,Eventos atípicos,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2,0,0,1,1,0,1,1,-23.45930499,-46.57161179,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,6.461244839771932,False
567360,2023-12-12,terça-feira,19:00:00,SP,381.0,88,SAO PAULO,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,-23.47469314,-46.56112919,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,8.296267291632919,False
567628,2023-12-14,quinta-feira,06:50:00,MG,381.0,484,BETIM,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Aclive;Reta                   ,Sim,1,0,1,0,0,0,1,1,-19.95979596,-44.08332825,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,0.21781161162316512,True
567725,2023-12-14,quinta-feira,16:40:00,MG,381.0,486,BETIM,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,1,1,0,1,2,-19.95644414,-44.13611598,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,3.844321956464559,True
567895,2023-12-15,sexta-feira,10:30:00,MG,381.0,492,BETIM,Condutor usando celular,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Reta,Sim,1,0,0,1,0,0,1,1,-19.95841439,-44.15303349,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,2.081697812778144,True
568000,2023-12-15,sexta-feira,16:20:00,MG,381.0,492,BETIM,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,0,1,1,2,-19.97490091,-44.19004301,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,2.2276468084255825,True
569256,2023-12-20,quarta-feira,17:40:00,MG,381.0,486,BETIM,Acumulo de óleo sobre o pavimento,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,-19.95644414,-44.13611598,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,3.844321956464559,True
569770,2023-12-22,sexta-feira,16:14:00,MG,381.0,490,BETIM,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Curva,Sim,2,0,2,0,0,0,2,1,-19.96502819,-44.17422195,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,0.2517590111259961,True
570353,2023-11-07,terça-feira,07:30:00,MG,381.0,490,BETIM,Manobra de mudança de faixa,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta;Declive                  ,Sim,1,0,0,1,0,0,1,1,-19.957552,-44.149756,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,2.437045017903943,True
570688,2023-12-26,terça-feira,12:45:00,MG,381.0,492,BETIM,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-19.97490091,-44.19004301,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,2.2276468084255825,True
570797,2023-12-26,terça-feira,16:00:00,MG,381.0,485,BETIM,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta;Declive                  ,Sim,3,0,2,0,1,0,2,2,-19.95659361,-44.12622893,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,4.28087403311054,True
571566,2023-12-30,sábado,18:00:00,SP,381.0,86,GUARULHOS,Mal súbito do condutor,Colisão com objeto,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Múltipla,Reta,Sim,2,0,0,1,1,0,1,2,-23.45930499,-46.57161179,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,6.461244839771932,False
573509,2023-12-20,quarta-feira,06:55:00,SP,381.0,89,GUARULHOS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,3,0,2,0,1,0,2,2,-23.48469299,-46.55983288,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,9.41393775623299,False
579265,2023-10-29,domingo,19:00:00,SP,381.0,86,SAO PAULO,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,0,0,1,2,0,3,-23.45930499,-46.57161179,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,6.461244839771932,False
573523,2024-01-09,terça-feira,08:46:00,MG,381.0,486,BETIM,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,3,0,1,0,1,1,1,3,-19.95644414,-44.13611598,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,3.844321956464559,True
573947,2024-01-11,quinta-feira,11:00:00,MG,381.0,484,BETIM,Objeto estático sobre o leito carroçável,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,3,0,1,0,2,0,1,2,-19.95531717,-44.11722196,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,3.359542923777554,True
574469,2024-01-13,sábado,11:00:00,SP,381.0,88,GUARULHOS,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Múltipla,Reta,Sim,3,1,1,0,1,0,1,2,-23.47469314,-46.56112919,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,8.296267291632919,False
577875,2024-01-29,segunda-feira,18:40:00,MG,381.0,484,BETIM,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta;Aclive                   ,Sim,2,0,1,0,1,0,1,2,-19.95531717,-44.11722196,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,3.359542923777554,True
578120,2024-01-31,quarta-feira,04:40:00,SP,381.0,86,SAO PAULO,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Amanhecer,Decrescente,Céu Claro,Múltipla,Reta,Sim,3,1,0,0,1,1,0,3,-23.45930499,-46.57161179,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,6.461244839771932,False
578938,2024-02-04,domingo,12:17:00,MG,381.0,484,BETIM,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Curva;Aclive                  ,Sim,2,0,1,0,1,0,1,2,-19.95531717,-44.11722196,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,3.359542923777554,True
579798,2024-02-08,quinta-feira,15:10:00,MG,381.0,490,BETIM,Ingestão de álcool pelo condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta;Declive                  ,Sim,2,0,1,0,1,0,1,2,-19.96502819,-44.17422195,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,0.2517590111259961,True
580946,2024-02-13,terça-feira,14:13:00,SP,381.0,89,GUARULHOS,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-23.497294,-46.559729,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,10.797918579757683,False
582457,2024-02-21,quarta-feira,17:50:00,MG,381.0,481,CONTAGEM,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Múltipla,Reta,Sim,2,0,0,1,1,0,1,2,-19.95809,-44.05607,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,3.0679317485337645,True
583133,2024-02-25,domingo,00:30:00,SP,381.0,88,SAO PAULO,Ausência de reação do condutor,Tombamento,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,-23.47469314,-46.56112919,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,8.296267291632919,False
573066,2024-01-07,domingo,00:30:00,SP,381.0,87,SAO PAULO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Curva,Não,2,0,1,0,1,0,1,2,-23.46885001,-46.56996601,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,7.532224856795478,False
573076,2024-01-07,domingo,01:10:00,SP,381.0,87,SAO PAULO,Ausência de reação do condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Múltipla,Curva,Sim,1,0,0,0,1,0,0,1,-23.46885001,-46.56996601,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,7.532224856795478,False
575054,2024-01-16,terça-feira,10:30:00,SP,381.0,89,GUARULHOS,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-23.48469299,-46.55983288,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,9.41393775623299,False
575453,2024-01-18,quinta-feira,08:00:00,MG,381.0,484,BETIM,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,2,-19.95531717,-44.11722196,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,3.359542923777554,True
575584,2024-01-18,quinta-feira,18:30:00,MG,381.0,484,BETIM,Trafegar com motocicleta (ou similar) entre as faixas,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-19.95531717,-44.11722196,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,3.359542923777554,True
576506,2024-01-22,segunda-feira,20:15:00,MG,381.0,481,BETIM,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,3,0,2,0,1,0,2,2,-19.95931561,-44.08825597,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,0.3005554822458707,True
577545,2024-01-28,domingo,07:30:00,MG,381.0,486,BETIM,Demais falhas mecânicas ou elétricas,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-19.95644414,-44.13611598,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,3.844321956464559,True
577916,2024-01-30,terça-feira,00:28:00,SP,381.0,88,GUARULHOS,Participar de racha,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,3,0,1,0,1,1,1,2,-23.47469314,-46.56112919,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,8.296267291632919,False
578565,2024-02-02,sexta-feira,14:20:00,MG,381.0,485,BETIM,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,1,1,1,3,-19.95659361,-44.12622893,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,4.28087403311054,True
578756,2024-02-03,sábado,13:30:00,MG,381.0,490,BETIM,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,0,1,1,1,-19.96502819,-44.17422195,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,0.2517590111259961,True
579493,2024-02-07,quarta-feira,00:50:00,SP,381.0,86,SAO PAULO,Reação tardia ou ineficiente do condutor,Capotamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Curva,Sim,2,0,1,0,1,0,1,1,-23.45930499,-46.57161179,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,6.461244839771932,False
579934,2024-02-09,sexta-feira,06:10:00,SP,381.0,87,GUARULHOS,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,-23.46885001,-46.56996601,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,7.532224856795478,False
580219,2024-02-10,sábado,08:50:00,MG,381.0,486,BETIM,Ausência de reação do condutor,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,7,0,5,0,2,0,5,4,-19.95644414,-44.13611598,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,3.844321956464559,True
580552,2024-02-11,domingo,16:00:00,SP,381.0,89,SAO PAULO,Ingestão de álcool pelo condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Curva;Declive                 ,Sim,2,0,0,0,2,0,0,2,-23.48469299,-46.55983288,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,9.41393775623299,False
580689,2024-02-12,segunda-feira,06:00:00,MG,381.0,484,BETIM,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Amanhecer,Decrescente,Céu Claro,Múltipla,Viaduto,Sim,1,0,0,0,1,0,0,1,-19.95531717,-44.11722196,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,3.359542923777554,True
580892,2024-02-13,terça-feira,09:10:00,SP,381.0,89,GUARULHOS,Objeto estático sobre o leito carroçável,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,-23.48469299,-46.55983288,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,9.41393775623299,False
581589,2024-02-17,sábado,00:05:00,SP,381.0,88,GUARULHOS,Pedestre - Ingestão de álcool/ substâncias psicoativas,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Múltipla,Reta,Sim,2,0,1,0,0,1,1,2,-23.47469314,-46.56112919,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,8.296267291632919,False
581670,2024-02-17,sábado,13:00:00,MG,381.0,485,BETIM,Demais falhas mecânicas ou elétricas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Aclive;Reta                   ,Sim,4,0,2,2,0,0,4,2,-19.9563907,-44.1013485,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,1.7034841967041108,True
582630,2024-02-22,quinta-feira,17:25:00,SP,381.0,89,SAO PAULO,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,1,0,0,2,2,-23.48469299,-46.55983288,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,9.41393775623299,False
582696,2024-02-23,sexta-feira,02:50:00,MG,381.0,492,BETIM,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,1,-19.97490091,-44.19004301,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,2.2276468084255825,True
582916,2024-02-24,sábado,03:30:00,SP,381.0,86,SAO PAULO,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Anoitecer,Decrescente,Céu Claro,Dupla,Aclive;Reta                   ,Sim,2,1,0,0,0,1,0,2,-23.45930499,-46.57161179,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,6.461244839771932,False
583994,2024-02-29,quinta-feira,08:00:00,MG,381.0,486,BETIM,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Reta,Sim,2,0,1,0,0,1,1,2,-19.9545821,-44.1099118,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,2.6207323532015288,True
588776,2024-02-02,sexta-feira,15:00:00,SP,381.0,87,SAO PAULO,Acumulo de óleo sobre o pavimento,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Múltipla,Reta,Sim,2,0,0,1,1,0,1,2,-23.46885001,-46.56996601,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,7.532224856795478,False
